parent_id,sequence,alt,pos,att1,att2,att3,att4,att5,att6,att7,att8,choice
10066,2,2,2,1,4,3,4,2,4,1,3,1
10066,3,1,1,2,1,4,4,1,1,3,3,0
10066,3,2,2,4,1,1,3,4,4,1,2,1
10066,4,1,1,5,5,1,1,1,1,1,3,1
10066,4,2,2,4,1,2,4,1,3,2,3,0
10066,5,1,1,6,3,3,1,3,4,3,1,1
10066,5,2,2,4,3,4,2,2,2,2,3,0
10066,6,1,1,5,2,1,3,1,3,1,2,0
10066,6,2,2,2,2,5,2,4,3,3,2,1
10066,7,1,1,3,3,3,4,3,4,1,1,0
10066,7,2,2,6,5,2,4,1,2,3,2,1
10066,8,1,1,1,5,5,1,2,4,3,3,1
10066,8,2,2,2,5,1,3,3,2,1,2,0
10070,1,1,1,3,4,5,2,2,2,2,1,1
10070,1,2,2,6,3,3,4,1,1,1,3,0
10070,2,1,1,1,1,2,1,2,4,3,2,0
10070,2,2,2,3,4,4,4,3,4,2,2,1
10070,3,1,1,3,4,4,4,2,2,1,1,0
10070,3,2,2,1,1,2,3,3,4,2,3,1
10070,4,1,1,6,5,5,3,1,1,1,1,1
10070,4,2,2,2,2,2,3,1,4,1,3,0
10070,5,1,1,6,5,5,3,2,1,1,1,1
10070,5,2,2,4,1,4,2,2,3,2,3,0
10070,6,1,1,3,3,3,4,1,4,2,2,0
10070,6,2,2,3,2,5,1,3,2,3,2,1
10070,7,1,1,4,3,1,2,4,2,3,1,0
10070,7,2,2,6,2,4,2,3,4,1,3,1
10070,8,1,1,5,4,4,4,3,2,2,1,1
10070,8,2,2,2,2,2,3,2,4,3,3,0
10072,1,1,1,2,5,2,2,1,3,3,1,1
10072,1,2,2,5,3,4,3,3,2,2,3,0
10072,2,1,1,4,1,5,2,3,1,2,2,0
10072,2,2,2,1,5,5,1,4,3,1,3,1
10072,3,1,1,5,2,4,4,3,2,1,2,0
10072,3,2,2,2,1,5,2,1,4,3,3,1
10072,4,1,1,2,5,1,2,1,4,3,3,1
10072,4,2,2,1,1,1,2,1,2,1,2,0
10072,5,1,1,6,1,1,4,3,1,1,2,0
10072,5,2,2,4,1,5,4,3,4,3,1,1
10072,6,1,1,3,5,5,3,2,4,3,2,1
10072,6,2,2,6,1,4,2,2,1,3,1,0
10072,7,1,1,4,4,3,2,4,4,1,3,1
10072,7,2,2,5,3,3,2,1,2,3,2,0
10072,8,1,1,4,2,5,1,4,2,2,1,1
10072,8,2,2,1,2,1,2,3,3,2,3,0
10075,1,1,1,3,4,2,1,3,1,2,2,0
10075,1,2,2,5,3,4,3,3,4,2,1,1
10075,2,1,1,1,2,3,4,3,1,3,1,1
10075,2,2,2,2,4,1,3,2,3,3,3,0
10075,3,1,1,5,2,1,2,2,2,1,2,0
10075,3,2,2,1,1,5,3,4,4,3,1,1
10075,4,1,1,1,1,2,1,4,1,3,3,0
10075,4,2,2,1,5,1,4,4,1,3,1,1
10075,5,1,1,4,2,2,3,3,3,3,2,0
10075,5,2,2,3,1,5,2,3,2,1,1,1
10075,6,1,1,1,5,3,4,1,4,3,1,0
10075,6,2,2,6,5,3,4,3,1,1,3,1
10075,7,1,1,6,2,5,2,3,3,1,2,0
10075,7,2,2,1,5,4,2,1,4,1,2,1
10075,8,1,1,2,2,4,3,1,4,3,2,1
10075,8,2,2,2,2,3,4,3,1,1,1,0
10076,1,1,1,5,2,3,2,4,1,1,1,0
10076,1,2,2,3,5,5,4,3,3,2,1,1
10076,2,1,1,6,4,4,3,1,3,1,2,1
10076,2,2,2,2,3,3,3,3,2,3,2,0
10076,3,1,1,1,1,2,4,4,4,1,2,1
10076,3,2,2,6,5,4,3,2,1,1,2,0
10076,4,1,1,4,1,4,3,4,3,1,2,0
10076,4,2,2,5,3,2,1,2,1,2,1,1
10076,5,1,1,4,5,1,3,2,3,1,2,1
10076,5,2,2,4,3,5,3,2,1,3,1,0
10076,6,1,1,2,1,1,1,2,4,3,1,0
10076,6,2,2,3,2,5,2,3,2,2,3,1
10076,7,1,1,2,3,4,4,2,4,1,2,0
10076,7,2,2,5,3,4,1,1,4,2,1,1
10076,8,1,1,3,1,5,2,4,2,2,1,1
10076,8,2,2,2,5,5,3,4,1,3,3,0
10077,1,1,1,6,5,5,1,4,2,1,3,1
10077,1,2,2,6,4,1,1,1,3,3,1,0
10077,2,1,1,2,1,5,3,3,3,1,1,0
10077,2,2,2,2,5,5,2,4,2,3,1,1
10077,3,1,1,2,2,4,1,4,1,2,3,0
10077,3,2,2,5,3,3,1,2,4,3,2,1
10077,4,1,1,4,4,2,2,3,3,2,3,0
10077,4,2,2,3,2,3,4,3,4,2,1,1
10077,5,1,1,1,3,3,2,2,2,1,3,0
10077,5,2,2,2,5,3,2,3,4,1,1,1
10077,6,1,1,1,4,3,2,3,2,1,2,0
10077,6,2,2,5,2,3,1,4,4,3,2,1
10077,7,1,1,1,1,1,2,3,2,1,2,1
10077,7,2,2,6,1,4,1,1,1,3,3,0
10077,8,1,1,5,5,5,4,1,4,3,1,1
10077,8,2,2,2,5,2,2,3,3,1,3,0
10078,1,1,1,1,5,1,2,1,3,1,1,0
10078,1,2,2,4,5,4,1,4,2,3,3,1
10078,2,1,1,6,3,3,1,3,4,3,1,1
10078,2,2,2,4,3,4,2,2,2,2,3,0
10078,3,1,1,3,1,4,4,1,1,3,3,1
10078,3,2,2,4,1,1,3,4,4,1,2,0
10078,4,1,1,5,5,1,1,1,1,1,3,0
10078,4,2,2,4,1,2,4,1,3,2,3,1
10078,5,1,1,3,3,3,4,3,4,1,1,0
10078,5,2,2,6,5,2,4,1,2,3,2,1
10078,6,1,1,1,5,5,1,2,4,3,3,1
10078,6,2,2,6,5,1,3,3,2,1,2,0
10078,7,1,1,1,1,1,3,3,1,3,1,0
10078,7,2,2,1,4,3,4,2,4,1,3,1
10078,8,1,1,5,2,1,3,1,3,1,2,0
10078,8,2,2,2,2,5,2,4,3,3,2,1
10079,1,1,1,4,4,2,2,3,3,2,3,0
10079,1,2,2,3,2,3,4,3,4,2,1,1
10079,2,1,1,6,5,5,1,4,2,1,3,1
10079,2,2,2,6,4,1,1,1,3,3,1,0
10079,3,1,1,1,3,3,2,2,2,1,3,0
10079,3,2,2,1,5,3,2,3,4,1,1,1
10079,4,1,1,1,1,1,2,3,2,1,2,0
10079,4,2,2,6,1,4,1,1,1,3,3,1
10079,5,1,1,5,5,5,4,1,4,3,1,1
10079,5,2,2,2,5,2,2,3,3,1,3,0
10079,6,1,1,2,1,5,3,3,3,1,1,0
10079,6,2,2,2,5,5,2,4,2,3,1,1
10079,7,1,1,2,2,4,1,4,1,2,3,0
10079,7,2,2,5,3,3,1,2,4,3,2,1
10079,8,1,1,1,4,3,2,3,2,1,2,1
10079,8,2,2,5,2,3,1,4,4,3,2,0
10081,1,1,1,6,3,1,4,1,2,1,2,0
10081,1,2,2,1,4,4,4,4,3,3,1,1
10081,2,1,1,3,4,5,4,3,3,2,3,0
10081,2,2,2,5,3,2,1,4,2,2,3,1
10081,3,1,1,1,2,2,1,1,1,1,3,1
10081,3,2,2,3,4,3,4,1,2,3,3,0
10081,4,1,1,6,4,4,4,2,3,1,2,1
10081,4,2,2,4,1,2,2,2,3,1,3,0
10081,5,1,1,4,3,4,4,2,1,3,3,0
10081,5,2,2,1,2,2,1,1,3,1,3,1
10081,6,1,1,1,2,3,4,4,1,3,1,0
10081,6,2,2,1,4,5,3,2,4,3,3,1
10081,7,1,1,4,5,5,3,3,4,2,1,0
10081,7,2,2,5,2,2,3,2,3,2,3,1
10081,8,1,1,2,2,3,4,1,4,3,2,0
10081,8,2,2,5,3,2,1,2,4,3,2,1
10082,1,1,1,3,3,2,1,4,1,3,1,0
10082,1,2,2,5,3,4,4,3,1,2,1,1
10082,2,1,1,5,1,1,4,3,2,1,3,0
10082,2,2,2,3,5,1,1,4,3,1,2,1
10082,3,1,1,5,3,1,1,4,3,1,3,0
10082,3,2,2,6,4,2,1,1,1,3,1,1
10082,4,1,1,4,2,1,2,2,1,2,3,0
10082,4,2,2,1,5,5,3,1,4,1,2,1
10082,5,1,1,5,5,2,3,3,4,3,3,1
10082,5,2,2,4,1,2,4,4,2,2,1,0
10082,6,1,1,4,5,1,3,4,2,2,2,0
10082,6,2,2,2,1,2,1,4,1,1,2,1
10082,7,1,1,1,4,4,4,2,3,3,3,1
10082,7,2,2,6,3,1,1,3,1,3,3,0
10082,8,1,1,2,1,1,4,1,1,1,2,0
10082,8,2,2,3,3,3,3,4,3,2,1,1
10084,1,1,1,2,5,3,2,3,2,3,2,1
10084,1,2,2,5,2,1,2,3,4,1,2,0
10084,2,1,1,2,2,2,3,3,2,2,1,0
10084,2,2,2,5,5,1,1,3,4,3,2,1
10084,3,1,1,3,4,2,3,1,2,1,2,1
10084,3,2,2,3,1,4,2,4,2,2,1,0
10084,4,1,1,2,1,4,3,2,2,3,2,1
10084,4,2,2,1,5,5,2,2,3,1,1,0
10084,5,1,1,6,3,3,2,3,4,2,2,1
10084,5,2,2,3,4,2,4,1,1,2,3,0
10084,6,1,1,4,3,1,4,4,3,3,1,0
10084,6,2,2,6,5,5,3,1,2,2,2,1
10084,7,1,1,5,4,4,4,3,2,2,1,1
10084,7,2,2,2,3,3,2,2,3,1,3,0
10084,8,1,1,6,4,2,3,2,3,3,3,1
10084,8,2,2,3,3,3,2,3,2,1,1,0
10085,1,1,1,5,5,3,4,1,3,3,1,1
10085,1,2,2,2,2,4,1,2,2,3,1,0
10085,2,1,1,3,4,2,2,4,1,1,3,0
10085,2,2,2,5,5,4,2,2,2,3,1,1
10085,3,1,1,1,4,5,4,2,4,2,3,0
10085,3,2,2,4,2,2,4,2,1,2,1,1
10085,4,1,1,6,4,5,3,4,1,1,3,1
10085,4,2,2,3,3,2,4,1,4,3,1,0
10085,5,1,1,2,5,1,3,4,2,2,3,0
10085,5,2,2,6,4,5,1,2,3,2,3,1
10085,6,1,1,2,2,3,1,1,1,3,3,0
10085,6,2,2,6,3,2,1,4,4,2,1,1
10085,7,1,1,3,2,3,4,3,1,2,1,0
10085,7,2,2,4,4,2,2,4,2,1,1,1
10085,8,1,1,5,3,3,4,3,4,1,2,1
10085,8,2,2,3,1,3,1,2,1,1,1,0
10086,1,1,1,4,3,4,4,2,1,3,3,1
10086,1,2,2,6,2,2,1,1,3,1,3,0
10086,2,1,1,4,5,5,3,3,4,2,1,1
10086,2,2,2,5,2,2,3,2,3,2,3,0
10086,3,1,1,1,2,3,4,4,1,3,1,0
10086,3,2,2,2,4,5,3,2,4,3,3,1
10086,4,1,1,6,3,1,4,1,2,1,2,0
10086,4,2,2,1,4,4,4,4,3,3,1,1
10086,5,1,1,2,2,3,4,1,4,3,2,0
10086,5,2,2,5,3,2,1,2,4,3,2,1
10086,6,1,1,3,4,5,4,3,3,2,3,1
10086,6,2,2,5,3,2,1,4,2,2,3,0
10086,7,1,1,6,4,4,4,2,3,1,2,1
10086,7,2,2,4,1,2,2,2,3,1,3,0
10086,8,1,1,1,2,2,1,1,1,1,3,0
10086,8,2,2,3,4,3,4,1,2,3,3,1
10087,1,1,1,1,5,3,4,1,4,3,1,0
10087,1,2,2,6,5,3,4,3,1,1,3,1
10087,2,1,1,3,4,2,1,3,1,2,2,0
10087,2,2,2,5,3,4,3,3,4,2,1,1
10087,3,1,1,1,1,2,1,4,1,3,3,1
10087,3,2,2,3,5,1,4,4,1,3,1,0
10087,4,1,1,5,2,1,2,2,2,1,2,0
10087,4,2,2,1,1,5,3,4,4,3,1,1
10087,5,1,1,1,2,3,4,3,1,3,1,1
10087,5,2,2,3,4,1,3,2,3,3,3,0
10087,6,1,1,6,2,5,2,3,3,1,2,1
10087,6,2,2,1,5,4,2,1,4,1,2,0
10087,7,1,1,2,2,4,3,1,4,3,2,0
10087,7,2,2,2,2,3,4,3,1,1,1,1
10087,8,1,1,4,2,2,3,3,3,3,2,0
10087,8,2,2,3,1,5,2,3,2,1,1,1
10089,1,1,1,1,4,4,4,3,1,1,1,1
10089,1,2,2,4,3,2,2,2,1,3,2,0
10089,2,1,1,6,1,3,2,1,2,3,3,0
10089,2,2,2,3,5,5,3,2,2,1,1,1
10089,3,1,1,5,1,3,3,3,3,3,1,1
10089,3,2,2,2,2,1,4,1,1,2,2,0
10089,4,1,1,5,2,5,1,1,4,1,1,0
10089,4,2,2,4,4,2,1,4,2,2,3,1
10089,5,1,1,5,1,3,4,3,1,1,3,0
10089,5,2,2,5,5,3,1,4,4,1,2,1
10089,6,1,1,1,4,4,4,2,1,3,1,1
10089,6,2,2,6,1,1,1,1,1,3,2,0
10089,7,1,1,5,5,5,4,1,1,1,1,0
10089,7,2,2,2,4,1,3,3,4,1,3,1
10089,8,1,1,1,5,3,1,1,4,1,2,0
10089,8,2,2,1,5,5,1,4,1,3,2,1
10094,1,1,1,5,4,4,2,3,1,2,2,1
10094,1,2,2,1,1,2,3,2,3,3,3,0
10094,2,1,1,6,3,2,2,4,3,1,1,1
10094,2,2,2,4,5,2,1,1,2,3,3,0
10094,3,1,1,5,4,1,3,4,1,2,1,1
10094,3,2,2,5,5,2,3,1,3,2,3,0
10094,4,1,1,1,1,5,1,1,4,1,2,0
10094,4,2,2,5,3,3,4,2,3,1,1,1
10094,5,1,1,2,5,5,1,2,2,1,2,1
10094,5,2,2,4,3,1,3,3,2,3,2,0
10094,6,1,1,6,5,2,3,4,3,2,3,1
10094,6,2,2,3,1,3,2,4,4,3,2,0
10094,7,1,1,2,1,5,4,4,3,3,3,1
10094,7,2,2,1,1,1,4,1,3,1,2,0
10094,8,1,1,5,4,4,2,2,2,2,1,1
10094,8,2,2,3,2,3,2,2,3,2,2,0
10095,1,1,1,6,4,4,4,4,4,1,3,1
10095,1,2,2,2,4,2,3,1,1,2,3,0
10095,2,1,1,2,1,2,3,4,2,1,2,1
10095,2,2,2,1,2,2,2,3,3,2,3,0
10095,3,1,1,3,3,5,1,3,3,2,3,0
10095,3,2,2,1,5,4,2,1,2,1,1,1
10095,4,1,1,4,3,4,1,2,1,2,1,0
10095,4,2,2,6,4,2,3,4,2,2,1,1
10095,5,1,1,4,2,4,2,4,3,2,2,0
10095,5,2,2,2,2,3,2,2,1,2,1,1
10095,6,1,1,2,2,3,3,2,2,2,3,0
10095,6,2,2,5,3,4,4,4,4,2,1,1
10095,7,1,1,4,4,2,2,4,1,3,3,0
10095,7,2,2,1,1,1,1,1,3,3,1,1
10095,8,1,1,5,2,4,2,2,1,2,2,1
10095,8,2,2,6,4,3,4,1,4,1,3,0
10096,1,1,1,4,2,3,3,2,2,2,1,0
10096,1,2,2,3,5,4,1,2,3,3,3,1
10096,2,1,1,1,1,4,1,4,4,1,1,1
10096,2,2,2,5,3,1,1,1,1,2,3,0
10096,3,1,1,3,1,4,2,3,2,2,3,0
10096,3,2,2,2,5,5,4,2,3,2,1,1
10096,4,1,1,4,3,4,3,1,4,2,2,0
10096,4,2,2,6,2,2,4,4,1,2,2,1
10096,5,1,1,4,2,5,1,1,4,3,3,1
10096,5,2,2,3,5,1,3,1,1,2,1,0
10096,6,1,1,5,4,2,3,2,3,3,3,0
10096,6,2,2,1,4,3,2,3,3,1,2,1
10096,7,1,1,3,1,2,1,4,4,3,3,1
10096,7,2,2,3,2,1,1,1,1,1,1,0
10096,8,1,1,1,4,5,1,1,3,3,2,1
10096,8,2,2,5,5,1,1,4,1,1,1,0
10098,1,1,1,4,4,3,2,4,4,1,3,0
10098,1,2,2,5,3,3,2,1,2,3,2,1
10098,2,1,1,2,2,4,4,3,2,1,2,1
10098,2,2,2,2,1,5,2,1,4,3,3,0
10098,3,1,1,4,1,5,2,3,1,2,2,0
10098,3,2,2,1,5,5,1,4,3,1,3,1
10098,4,1,1,2,5,1,2,1,4,3,3,1
10098,4,2,2,1,1,1,2,1,2,1,2,0
10098,5,1,1,4,2,5,1,4,2,2,1,1
10098,5,2,2,1,2,1,2,3,3,2,3,0
10098,6,1,1,3,5,5,3,2,4,3,2,0
10098,6,2,2,6,1,4,2,2,1,3,1,1
10098,7,1,1,6,1,1,4,3,1,1,2,0
10098,7,2,2,4,1,5,4,3,4,3,1,1
10098,8,1,1,2,5,2,2,1,3,3,1,1
10098,8,2,2,5,3,4,3,3,2,2,3,0
10099,1,1,1,5,4,4,2,3,1,2,2,1
10099,1,2,2,1,1,2,3,2,3,3,3,0
10099,2,1,1,1,1,5,1,1,4,1,2,1
10099,2,2,2,5,3,3,4,2,3,1,1,0
10099,3,1,1,5,4,1,3,4,1,2,1,1
10099,3,2,2,2,5,2,3,1,3,2,3,0
10099,4,1,1,6,3,2,2,4,3,1,1,1
10099,4,2,2,6,5,2,1,1,2,3,3,0
10099,5,1,1,6,5,2,3,4,3,2,3,0
10099,5,2,2,2,1,3,2,4,4,3,2,1
10099,6,1,1,5,4,4,2,2,2,2,1,0
10099,6,2,2,3,2,3,2,2,3,2,2,1
10099,7,1,1,2,5,5,1,2,2,1,2,1
10099,7,2,2,4,3,1,3,3,2,3,2,0
10099,8,1,1,2,1,5,4,4,3,3,3,1
10099,8,2,2,1,1,1,4,1,3,1,2,0
10100,1,1,1,1,1,4,4,1,1,3,3,1
10100,1,2,2,4,1,1,3,4,4,1,2,0
10100,2,1,1,5,5,1,1,1,1,1,3,0
10100,2,2,2,4,1,2,4,1,3,2,3,1
10100,3,1,1,3,3,3,4,3,4,1,1,0
10100,3,2,2,6,5,2,4,1,2,3,2,1
10100,4,1,1,1,5,1,2,1,3,1,1,0
10100,4,2,2,3,5,4,1,4,2,3,3,1
10100,5,1,1,1,5,5,1,2,4,3,3,1
10100,5,2,2,6,5,1,3,3,2,1,2,0
10100,6,1,1,6,3,3,1,3,4,3,1,0
10100,6,2,2,4,3,4,2,2,2,2,3,1
10100,7,1,1,1,1,1,3,3,1,3,1,0
10100,7,2,2,1,4,3,4,2,4,1,3,1
10100,8,1,1,5,2,1,3,1,3,1,2,0
10100,8,2,2,2,2,5,2,4,3,3,2,1
10101,1,1,1,3,3,3,4,1,4,2,2,1
10101,1,2,2,3,2,5,1,3,2,3,2,0
10101,2,1,1,5,4,4,4,3,2,2,1,0
10101,2,2,2,6,2,2,3,2,4,3,3,1
10101,3,1,1,3,4,5,2,2,2,2,1,0
10101,3,2,2,6,3,3,4,1,1,1,3,1
10101,4,1,1,1,1,2,1,2,4,3,2,1
10101,4,2,2,3,4,4,4,3,4,2,2,0
10101,5,1,1,6,5,5,3,1,1,1,1,1
10101,5,2,2,2,2,2,3,1,4,1,3,0
10101,6,1,1,3,4,4,4,2,2,1,1,0
10101,6,2,2,1,1,2,3,3,4,2,3,1
10101,7,1,1,4,3,1,2,4,2,3,1,0
10101,7,2,2,6,2,4,2,3,4,1,3,1
10101,8,1,1,6,5,5,3,2,1,1,1,1
10101,8,2,2,4,1,4,2,2,3,2,3,0
10103,1,1,1,3,3,3,4,4,4,1,3,1
10103,1,2,2,4,2,1,4,3,1,3,1,0
10103,2,1,1,1,5,1,2,1,3,3,2,0
10103,2,2,2,4,5,4,1,4,2,1,1,1
10103,3,1,1,2,4,1,1,3,3,1,1,0
10103,3,2,2,5,2,4,1,2,1,3,3,1
10103,4,1,1,4,4,3,1,1,3,3,2,0
10103,4,2,2,4,4,3,2,4,1,2,1,1
10103,5,1,1,3,5,1,3,1,3,2,2,0
10103,5,2,2,2,2,4,2,3,2,2,2,1
10103,6,1,1,6,4,2,4,4,4,1,3,1
10103,6,2,2,2,4,5,1,1,3,1,3,0
10103,7,1,1,1,5,3,2,3,4,3,1,1
10103,7,2,2,2,4,5,3,2,2,1,2,0
10103,8,1,1,1,5,2,1,4,2,3,1,0
10103,8,2,2,3,1,4,3,3,2,3,1,1
10104,1,1,1,3,5,1,3,1,3,2,2,0
10104,1,2,2,2,2,4,2,3,2,2,2,1
10104,2,1,1,1,5,2,1,4,2,3,1,0
10104,2,2,2,3,1,4,3,3,2,3,1,1
10104,3,1,1,1,5,1,2,1,3,3,2,0
10104,3,2,2,4,5,4,1,4,2,1,1,1
10104,4,1,1,3,3,3,4,4,4,1,3,1
10104,4,2,2,4,2,1,4,3,1,3,1,0
10104,5,1,1,2,4,1,1,3,3,1,1,0
10104,5,2,2,5,2,4,1,2,1,3,3,1
10104,6,1,1,6,4,2,4,4,4,1,3,0
10104,6,2,2,2,4,5,1,1,3,1,3,1
10104,7,1,1,1,5,3,2,3,4,3,1,1
10104,7,2,2,1,4,5,3,2,2,1,2,0
10104,8,1,1,4,4,3,1,1,3,3,2,0
10104,8,2,2,4,4,3,2,4,1,2,1,1
10105,1,1,1,5,1,1,3,1,3,3,2,1
10105,1,2,2,1,1,5,3,4,2,2,3,0
10105,2,1,1,3,5,2,3,2,3,3,1,0
10105,2,2,2,1,4,2,4,4,4,2,3,1
10105,3,1,1,1,2,2,2,1,3,3,2,0
10105,3,2,2,6,4,4,2,3,3,1,2,1
10105,4,1,1,4,2,4,1,2,4,3,3,1
10105,4,2,2,3,2,1,4,4,2,3,3,0
10105,5,1,1,5,2,3,1,3,1,3,1,1
10105,5,2,2,1,5,1,2,3,4,1,2,0
10105,6,1,1,2,3,2,4,2,1,2,3,0
10105,6,2,2,4,3,4,3,2,4,1,1,1
10105,7,1,1,3,5,2,2,4,4,1,2,1
10105,7,2,2,3,4,5,1,1,1,3,2,0
10105,8,1,1,5,2,5,2,2,2,2,3,1
10105,8,2,2,1,3,2,4,2,3,1,1,0
10106,1,1,1,2,5,3,1,1,4,1,2,0
10106,1,2,2,1,5,5,1,4,1,3,2,1
10106,2,1,1,2,5,5,4,1,1,1,1,0
10106,2,2,2,2,4,1,3,3,4,1,3,1
10106,3,1,1,1,4,4,4,3,1,1,1,1
10106,3,2,2,4,3,2,2,2,1,3,2,0
10106,4,1,1,4,1,3,2,1,2,3,3,0
10106,4,2,2,3,5,5,3,2,2,1,1,1
10106,5,1,1,5,2,5,1,1,4,1,1,1
10106,5,2,2,4,4,2,1,4,2,2,3,0
10106,6,1,1,5,1,3,3,3,3,3,1,1
10106,6,2,2,2,2,1,4,1,1,2,2,0
10106,7,1,1,1,4,4,4,2,1,3,1,1
10106,7,2,2,6,1,1,1,1,1,3,2,0
10106,8,1,1,5,1,3,4,3,1,1,3,0
10106,8,2,2,5,5,3,1,4,4,1,2,1
10107,1,1,1,5,3,1,1,4,3,1,3,0
10107,1,2,2,6,4,2,1,1,1,3,1,1
10107,2,1,1,3,3,2,1,4,1,3,1,0
10107,2,2,2,5,3,4,4,3,1,2,1,1
10107,3,1,1,1,4,4,4,2,3,3,3,1
10107,3,2,2,6,3,1,1,3,1,3,3,0
10107,4,1,1,4,2,1,2,2,1,2,3,0
10107,4,2,2,1,5,5,3,1,4,1,2,1
10107,5,1,1,2,1,1,4,1,1,1,2,0
10107,5,2,2,3,3,3,3,4,3,2,1,1
10107,6,1,1,4,5,1,3,4,2,2,2,1
10107,6,2,2,2,1,2,1,4,1,1,2,0
10107,7,1,1,1,1,1,4,3,2,1,3,1
10107,7,2,2,3,5,1,1,4,3,1,2,0
10107,8,1,1,3,5,2,3,3,4,3,3,1
10107,8,2,2,2,1,2,4,4,2,2,1,0
10108,1,1,1,1,2,3,4,4,1,3,1,0
10108,1,2,2,1,4,5,3,2,4,3,3,1
10108,2,1,1,4,3,4,4,2,1,3,3,1
10108,2,2,2,6,2,2,1,1,3,1,3,0
10108,3,1,1,1,2,2,1,1,1,1,3,0
10108,3,2,2,3,4,3,4,1,2,3,3,1
10108,4,1,1,4,5,5,3,3,4,2,1,1
10108,4,2,2,5,2,2,3,2,3,2,3,0
10108,5,1,1,2,2,3,4,1,4,3,2,1
10108,5,2,2,5,3,2,1,2,4,3,2,0
10108,6,1,1,6,3,1,4,1,2,1,2,0
10108,6,2,2,4,4,4,4,4,3,3,1,1
10108,7,1,1,6,4,4,4,2,3,1,2,1
10108,7,2,2,4,1,2,2,2,3,1,3,0
10108,8,1,1,3,4,5,4,3,3,2,3,1
10108,8,2,2,5,3,2,1,4,2,2,3,0
10109,1,1,1,6,4,2,3,2,3,3,3,1
10109,1,2,2,3,3,3,2,3,2,1,1,0
10109,2,1,1,4,4,2,3,1,2,1,2,1
10109,2,2,2,3,1,4,2,4,2,2,1,0
10109,3,1,1,4,3,1,4,4,3,3,1,0
10109,3,2,2,6,5,5,3,1,2,2,2,1
10109,4,1,1,2,1,4,3,2,2,3,2,0
10109,4,2,2,1,5,5,2,2,3,1,1,1
10109,5,1,1,5,4,4,4,3,2,2,1,1
10109,5,2,2,2,3,3,2,2,3,1,3,0
10109,6,1,1,6,3,3,2,3,4,2,2,1
10109,6,2,2,3,4,2,4,1,1,2,3,0
10109,7,1,1,1,5,3,2,3,2,3,2,1
10109,7,2,2,5,2,1,2,3,4,1,2,0
10109,8,1,1,2,2,2,3,3,2,2,1,0
10109,8,2,2,5,5,1,1,3,4,3,2,1
10110,1,1,1,3,1,4,2,3,2,2,3,0
10110,1,2,2,2,5,5,4,2,3,2,1,1
10110,2,1,1,1,1,4,1,4,4,1,1,1
10110,2,2,2,5,3,1,1,1,1,2,3,0
10110,3,1,1,6,1,2,1,4,4,3,3,1
10110,3,2,2,3,2,1,1,1,1,1,1,0
10110,4,1,1,4,2,3,3,2,2,2,1,0
10110,4,2,2,3,5,4,1,2,3,3,3,1
10110,5,1,1,4,2,5,1,1,4,3,3,1
10110,5,2,2,3,5,1,3,1,1,2,1,0
10110,6,1,1,5,4,2,3,2,3,3,3,0
10110,6,2,2,1,4,3,2,3,3,1,2,1
10110,7,1,1,4,3,4,3,1,4,2,2,0
10110,7,2,2,6,2,2,4,4,1,2,2,1
10110,8,1,1,1,4,5,1,1,3,3,2,1
10110,8,2,2,5,5,1,1,4,1,1,1,0
10112,1,1,1,6,5,2,3,3,4,3,3,1
10112,1,2,2,5,1,2,4,4,2,2,1,0
10112,2,1,1,2,1,1,4,1,1,1,2,0
10112,2,2,2,3,3,3,3,4,3,2,1,1
10112,3,1,1,4,2,1,2,2,1,2,3,0
10112,3,2,2,1,5,5,3,1,4,1,2,1
10112,4,1,1,3,3,2,1,4,1,3,1,0
10112,4,2,2,5,3,4,4,3,1,2,1,1
10112,5,1,1,4,5,1,3,4,2,2,2,1
10112,5,2,2,2,1,2,1,4,1,1,2,0
10112,6,1,1,1,4,4,4,2,3,3,3,1
10112,6,2,2,6,3,1,1,3,1,3,3,0
10112,7,1,1,4,1,1,4,3,2,1,3,0
10112,7,2,2,3,5,1,1,4,3,1,2,1
10112,8,1,1,5,3,1,1,4,3,1,3,1
10112,8,2,2,6,4,2,1,1,1,3,1,0
10113,1,1,1,6,2,5,2,3,3,1,2,0
10113,1,2,2,1,5,4,2,1,4,1,2,1
10113,2,1,1,4,2,2,3,3,3,3,2,1
10113,2,2,2,3,1,5,2,3,2,1,1,0
10113,3,1,1,3,4,2,1,3,1,2,2,0
10113,3,2,2,5,3,4,3,3,4,2,1,1
10113,4,1,1,1,2,3,4,3,1,3,1,0
10113,4,2,2,2,4,1,3,2,3,3,3,1
10113,5,1,1,1,5,3,4,1,4,3,1,1
10113,5,2,2,6,5,3,4,3,1,1,3,0
10113,6,1,1,5,2,1,2,2,2,1,2,0
10113,6,2,2,1,1,5,3,4,4,3,1,1
10113,7,1,1,1,1,2,1,4,1,3,3,0
10113,7,2,2,5,5,1,4,4,1,3,1,1
10113,8,1,1,2,2,4,3,1,4,3,2,1
10113,8,2,2,2,2,3,4,3,1,1,1,0
10114,1,1,1,5,3,1,1,4,1,2,3,0
10114,1,2,2,1,1,5,4,1,1,1,3,1
10114,2,1,1,2,2,2,3,1,3,2,1,0
10114,2,2,2,6,3,3,2,4,1,2,3,1
10114,3,1,1,3,3,3,4,3,4,2,3,1
10114,3,2,2,3,2,4,1,4,2,2,1,0
10114,4,1,1,6,4,2,2,1,3,1,3,0
